"nomor_order_receipt";"nomor_po";"tanggal_order";"custid";"status_order";"order_created_by";"tanggal_sp";"tanggal_do";"sales_val_do";"tanggal_receive";"cust_receive";"keterangan_order";"keterangan_sp";"keterangan_do";"keterangan_receive";"several_address"
"ORD2211-0095";"005/JSR/11/22";"2022-11-18";"BTGJAYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0096";"218/PO/BISMA/XI/2022";"2022-11-19";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0097";"219/PO/BISMA/XI/2022";"2022-11-19";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0098";"220/PO/BISMA/XI/2022";"2022-11-19";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0099";"221/PO/BISMA/XI/2022";"2022-11-19";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0100";"003/DSGM/XI/2022";"2022-11-19";"TBJGOA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0101";"-";"2022-11-21";"TSDBINMUL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0102";"-";"2022-11-21";"TGRSENT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0103";"-";"2022-11-22";"TJPANUGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0104";"-";"2022-11-22";"TMJSUMBER";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0105";"-";"2022-11-22";"TPLORI99";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0106";"PO2211220001";"2022-11-22";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0107";"-";"2022-11-22";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0108";"-";"2022-11-22";"TSBJANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0109";"00021/SNA XI/2022";"2022-11-22";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0110";"-";"2022-11-23";"TGRTRESNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0111";"003/IX-1A/2022";"2022-11-23";"TSDIASRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0112";"-";"2022-11-23";"TSDSUKO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0113";"-";"2022-11-23";"TLMSAMSU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0114";"-";"2022-11-23";"TMJMAHESA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0115";"030/SP/SM/XI/2022";"2022-11-23";"TSTPASIFIC";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0116";"-";"2022-11-28";"TMLZAMZA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0117";"-";"2022-11-28";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0118";"-";"2022-11-28";"TPSSETIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0119";"080/PO/IMJ/XI/2022";"2022-11-28";"TSBINDOMEGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0120";"PO/SBR/XI/2022/0072";"2022-11-28";"TCRSUM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0121";"PO2211250001";"2022-11-28";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0122";"PO2211250001";"2022-11-28";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0123";"36/BFNM/XI/LBK/2022";"2022-11-28";"TDPBALIFO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0124";"-";"2022-11-28";"TSBNIAGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0125";"-";"2022-11-28";"TPRTUJUH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0126";"8805";"2022-11-28";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0127";"8806";"2022-11-28";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0128";"385/XI/SSA-2/2022/S";"2022-11-28";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0129";"221739";"2022-11-28";"BJTDANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0130";"-";"2022-11-28";"TGRDUBANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0131";"PO2211280002";"2022-11-28";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0132";"233/PO/BISMA/XI/2022";"2022-11-28";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0133";"000699";"2022-11-28";"TSDWINER";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0134";"-";"2022-11-28";"TPBFARMINDO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0135";"BHN/54/XI/22";"2022-11-28";"TSBSSUTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0136";"-";"2022-11-28";"TSBSSUTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0137";"-";"2022-11-28";"TMJKEPUH";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0138";"PO2211290001";"2022-11-29";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0139";"-";"2022-11-29";"TSDSATRIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0140";"058/AFM/DSGM/XI/2022";"2022-11-29";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0141";"-";"2022-11-29";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0142";"-";"2022-11-29";"TSBPERTU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0143";"POB-2022-00307";"2022-11-30";"TSBARJUNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0144";"416/PO/LKAS/XI/2022";"2022-11-30";"TJBLAUTAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0145";"084/RPP-SBY/XI/2022";"2022-11-30";"BBKRIMAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0146";"PO/22/11/004073";"2022-11-30";"BJTKONISHI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0147";"-";"2022-11-30";"TBWSABAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0148";"-";"2022-11-30";"TNGHOSANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2211-0149";"PO2211300001";"2022-11-30";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0001";"190023211";"2022-12-01";"TSBSIBAEL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0002";"00027/SNA XI/2022";"2022-12-01";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0003";"246/PO/BISMA/XII/2022";"2022-12-01";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0004";"247/PO/BISMA/XII/2022";"2022-12-01";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0005";"248/PO/BISMA/XII/2022";"2022-12-01";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0006";"249/PO/BISMA/XII/2022";"2022-12-01";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0007";"250/PO/BISMA/XII/2022";"2022-12-01";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0008";"-";"2022-12-02";"TSDTALEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0009";"RS/PPIC/001/XII/2022";"2022-12-02";"TSBLANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0010";"-";"2022-12-02";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0011";"-";"2022-12-02";"TPBBINUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0012";"22.10.136/AKPS-DSGM";"2022-12-02";"BJTANTAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0013";"PORM-2022.12-000006";"2022-12-02";"TSDINTERA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0014";"00010/SNA XII/2022";"2022-12-02";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0015";"102/4/SWG-PO/XII-2022";"2022-12-02";"TSDSEWAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0016";"2022081";"2022-12-03";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0017";"0235/11/L/22";"2022-12-03";"TMLMATRIX";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0018";"BPS2022126634";"2022-12-03";"TPSIGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0019";"-";"2022-12-03";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0020";"01/HO-22110129";"2022-12-05";"TMRDEPO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0021";"-";"2022-12-05";"TSBJANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0022";"-";"2022-12-05";"BSKIPANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0023";"-";"2022-12-05";"BBGPIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0024";"-";"2022-12-05";"TLMTONY";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0025";"0018/12/L/22";"2022-12-05";"TMLMATRIX";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0026";"PO2212050005";"2022-12-06";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0027";"PO2212050006";"2022-12-06";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0028";"-";"2022-12-06";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0029";"-";"2022-12-06";"TSBEDDY";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0030";"002/XII/22";"2022-12-06";"BJTDONGJIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0031";"-";"2022-12-06";"TTGMULYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0032";"PO2212060001";"2022-12-06";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0033";"-";"2022-12-07";"BTGRUIJING";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0034";"-";"2022-12-07";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0035";"-";"2022-12-07";"TSBDJOKO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0036";"-";"2022-12-07";"TNGALFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0037";"-";"2022-12-07";"BPKBAMSU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0038";"-";"2022-12-07";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0039";"-";"2022-12-08";"TKDPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0040";"-";"2022-12-08";"TNGHOSANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0041";"00014/SNA XII/2022";"2022-12-08";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0042";"091/RPP-SBY/XII/2022";"2022-12-08";"BBKRIMAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0043";"2022091";"2022-12-08";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0044";"-";"2022-12-09";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0045";"-";"2022-12-09";"TSDSATRIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0046";"-";"2022-12-10";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0047";"112/XII/SSA-2/2022/S";"2022-12-10";"TPSPTSAKARI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0048";"082/PO/IMJ/XII/2022";"2022-12-10";"TSBINDOMEGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0049";"-";"2022-12-10";"TMJJONI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0050";"002/JSR/12/22";"2022-12-12";"BTGJAYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0051";"-";"2022-12-12";"TJRTIMUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0052";"-";"2022-12-12";"TTGEMPAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0053";"-";"2022-12-12";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0054";"-";"2022-12-12";"TNGSUPAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0055";"PO003/A/012/2022";"2022-12-12";"TSDARTHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0056";"-";"2022-12-12";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0057";"-";"2022-12-12";"TSDSUKO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0058";"PO2212130001";"2022-12-13";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0059";"PO2212130002";"2022-12-13";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0060";"190023418";"2022-12-13";"TSBSIBAEL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0061";"-";"2022-12-13";"TMLJENXI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0062";"-";"2022-12-13";"TSBAHDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0063";"-";"2022-12-13";"TGRTRESNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0064";"PO2212130001";"2022-12-13";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0065";"-";"2022-12-13";"TPSSYAMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0066";"22/XII/005";"2022-12-13";"TMJPANEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0067";"-";"2022-12-14";"TGRBAJA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0068";"PO2212140001";"2022-12-14";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0069";"POL-2212-00350-1";"2022-12-14";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0070";"268/PO/BISMA/XII/2022";"2022-12-14";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0071";"269/PO/BISMA/XII/2022";"2022-12-14";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0072";"270/PO/BISMA/XII/2022";"2022-12-14";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0073";"271/PO/BISMA/XII/2022";"2022-12-14";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0074";"272/PO/BISMA/XII/2022";"2022-12-14";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0075";"-";"2022-12-14";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0076";"-";"2022-12-14";"TNGHOSANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0077";"-";"2022-12-15";"TMJSEGERSOE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0078";"PO-12-2022-325";"2022-12-15";"TLMALBASIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0079";"PO-12-2022-326";"2022-12-15";"TLMALBASIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0080";"PO-12-2022-327";"2022-12-15";"TLMALBASIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0081";"22120011";"2022-12-15";"TSDGLOMIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0082";"PO/2022/0276";"2022-12-15";"TSDFIDES";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0083";"-";"2022-12-15";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0084";"00019/SNA XII/2022";"2022-12-16";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0085";"-";"2022-12-16";"TSMMAKMU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0086";"-";"2022-12-19";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0087";"093/RPP-SBY/XII/2022";"2022-12-19";"BBKRIMAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0088";"-";"2022-12-19";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0089";"-";"2022-12-19";"TSDYUNITA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0090";"104/4/SWG-PO/XII-2022";"2022-12-19";"TSDSEWAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0091";"21200150";"2022-12-19";"BJTKEBA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0092";"-";"2022-12-19";"TSDBINMUL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0093";"2212 35";"2022-12-19";"TSDSUNMO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0094";"-";"2022-12-19";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0095";"-";"2022-12-19";"TMLTRITO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0096";"PO2212190001";"2022-12-19";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0097";"-";"2022-12-19";"TSBANAK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0098";"159/IDC/XII/2022";"2022-12-19";"BBGINDO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0099";"-";"2022-12-20";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0100";"0072/12/L/22";"2022-12-20";"TMLMATRIX";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0101";"00024/SNA XII/2022";"2022-12-20";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0102";"-";"2022-12-20";"BJTPARMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0103";"-";"2022-12-20";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0104";"-";"2022-12-20";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0105";"-";"2022-12-21";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0106";"-";"2022-12-22";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0107";"-";"2022-12-22";"BTGRUIJING";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0108";"084/PO/IMJ/XII/2022";"2022-12-22";"TSBINDOMEGA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0109";"00033/SNA XII/2022";"2022-12-22";"TGMSURNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0110";"-";"2022-12-22";"BBKIMRON";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0111";"PO2212220002";"2022-12-22";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0112";"059/AFM/DSGM/XII/2022";"2022-12-22";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0113";"PO2212230001";"2022-12-23";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0114";"PO2212230002";"2022-12-23";"TKRKARET";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2212-0115";"-";"2022-12-23";"TSBANUTRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
